,vertex_degree,vertex_distance,centre,centroid,vertex_distance_std,class
3389,0,2.95,0,0,1.3955285736952863,0
3390,0,2.95,0,0,1.3955285736952863,0
3391,0,2.95,0,0,1.3955285736952863,0
3392,0,2.95,0,0,1.3955285736952863,0
3393,7,2.05,0,1,1.243985530462473,1
3394,0,3.65,0,0,1.6815171720800237,0
3395,0,3.65,0,0,1.6815171720800237,0
3396,2,2.75,0,0,1.5124483462254175,0
3397,0,2.95,0,0,1.116915395184434,0
3398,0,2.95,0,0,1.116915395184434,0
3399,3,2.05,1,1,0.9205976319760985,0
3400,0,3.25,0,0,1.299038105676658,0
3401,0,3.25,0,0,1.299038105676658,0
3402,3,2.35,1,0,1.107925990308017,0
3403,0,3.85,0,0,1.6515144564913744,0
3404,2,2.95,0,0,1.4654350889752847,0
3405,0,4.65,0,0,1.9563997546513852,0
3406,1,3.75,0,0,1.7571283390805579,0
3407,0,2.9285714285714284,0,0,1.222660197758835,0
3408,0,2.9285714285714284,0,0,1.222660197758835,0
3409,3,2.0714285714285716,0,0,0.9609731462195507,1
3410,0,2.357142857142857,0,0,0.8949974347244049,0
3411,0,2.357142857142857,0,0,0.8949974347244049,0
3412,4,1.5,1,1,0.6267831705280087,0
3413,0,2.9285714285714284,0,0,1.2226601977588352,0
3414,0,2.9285714285714284,0,0,1.2226601977588352,0
3415,2,2.0714285714285716,0,0,0.9609731462195508,0
3416,0,2.642857142857143,0,0,1.171515676204052,0
3417,0,2.642857142857143,0,0,1.171515676204052,0
3418,0,2.642857142857143,0,0,1.171515676204052,0
3419,0,2.642857142857143,0,0,1.171515676204052,0
3420,4,1.7857142857142858,0,0,0.9394961741404217,0
3421,0,3.0,0,0,1.1881770515720091,0
3422,3,2.1176470588235294,0,0,0.9629826790438176,1
3423,0,3.6470588235294117,0,0,1.5696075369560394,0
3424,0,3.6470588235294117,0,0,1.5696075369560394,0
3425,2,2.764705882352941,0,0,1.3516617991854185,0
3426,0,2.588235294117647,0,0,1.0323487514578968,0
3427,0,2.588235294117647,0,0,1.0323487514578968,0
3428,0,2.588235294117647,0,0,1.0323487514578968,0
3429,0,2.588235294117647,0,0,1.0323487514578966,0
3430,5,1.7058823529411764,1,1,0.8235294117647058,0
3431,0,2.764705882352941,0,0,1.2616241523251304,0
3432,0,2.764705882352941,0,0,1.2616241523251304,0
3433,0,2.764705882352941,0,0,1.2616241523251304,0
3434,5,1.8823529411764706,0,0,1.0782531046954917,0
3435,0,3.5294117647058822,0,0,1.5384349212496495,0
3436,1,2.6470588235294117,0,0,1.3258150199511347,0
3437,0,2.764705882352941,0,0,1.2616241523251304,0
3438,0,3.3157894736842106,0,0,1.4161709523235484,0
3439,3,2.4210526315789473,0,0,1.2275688199674317,1
3440,0,3.789473684210526,0,0,1.823211376388292,0
3441,3,2.8947368421052633,0,0,1.6509881201429601,0
3442,0,3.789473684210526,0,0,1.823211376388292,0
3443,0,4.578947368421052,0,0,2.110519753238255,0
3444,1,3.6842105263157894,0,0,1.9208723779889114,0
3445,0,3.0526315789473686,0,0,1.2762479634718045,0
3446,0,3.0526315789473686,0,0,1.2762479634718045,0
3447,0,3.0526315789473686,0,0,1.2762479634718045,0
3448,4,2.1578947368421053,1,1,1.0888505718724841,0
3449,0,3.210526315789474,0,0,1.4355980733669322,0
3450,3,2.3157894736842106,0,0,1.2587642887475157,0
3451,0,4.0,0,0,1.7167901505579042,0
3452,1,3.1052631578947367,0,0,1.5181268528269432,0
3453,1,3.6842105263157894,0,0,1.865267910175721,0
3454,0,4.578947368421052,0,0,2.060040609555887,0
3455,0,3.789473684210526,0,0,1.7645320646568643,0
3456,2,2.8947368421052633,0,0,1.5859493866651961,0
3457,0,3.0625,0,0,1.197327753791751,0
3458,2,2.1875,0,0,0.9499177595981665,1
3459,0,2.3125,0,0,0.9164298936634487,0
3460,0,2.3125,0,0,0.9164298936634487,0
3461,0,2.3125,0,0,0.9164298936634487,0
3462,0,2.3125,0,0,0.9164298936634487,0
3463,7,1.4375,1,1,0.7043392293490403,0
3464,0,3.0625,0,0,1.197327753791751,0
3465,1,2.1875,0,0,0.9499177595981665,0
3466,1,2.0625,1,0,0.8267972847076845,0
3467,0,3.6875,0,0,1.4456291882775472,0
3468,1,2.8125,0,0,1.184205957593526,0
3469,0,2.8125,0,0,1.184205957593526,0
3470,0,2.8125,0,0,1.184205957593526,0
3471,0,2.8125,0,0,1.184205957593526,0
3472,3,1.9375,0,0,0.9662265521087692,0
3473,1,2.4,0,0,1.1430952132988166,0
3474,1,2.2,1,0,0.9092121131323905,0
3475,0,3.0,0,0,1.505545305418162,0
3476,0,3.0,0,0,1.505545305418162,0
3477,0,3.0,0,0,1.505545305418162,0
3478,4,2.1333333333333333,0,1,1.3097921802925667,0
3479,0,3.466666666666667,0,0,1.8926759422104522,0
3480,0,3.466666666666667,0,0,1.8926759422104522,0
3481,0,3.466666666666667,0,0,1.8926759422104522,0
3482,3,2.6,0,0,1.7048949136725895,0
3483,0,3.6,0,0,1.9252705437591535,0
3484,0,3.6,0,0,1.9252705437591535,0
3485,0,3.6,0,0,1.9252705437591535,0
3486,0,3.6,0,0,1.9252705437591535,0
3487,5,2.7333333333333334,0,0,1.730767331432956,1
3488,0,3.2941176470588234,0,0,1.4043925160368613,0
3489,1,3.176470588235294,0,0,1.5043190414758143,0
3490,0,4.0588235294117645,0,0,1.7310516434779013,0
3491,2,2.411764705882353,0,0,1.1910856900774462,0
3492,0,2.764705882352941,0,0,1.1129934075543824,0
3493,0,2.764705882352941,0,0,1.1129934075543824,0
3494,5,1.8823529411764706,1,1,0.8998269729869621,1
3495,0,3.5294117647058822,0,0,1.4190985978605668,0
3496,1,2.6470588235294117,0,0,1.1852612752711698,0
3497,0,2.823529411764706,0,0,1.1496953109230625,0
3498,3,1.9411764705882353,0,0,0.9374927912064251,0
3499,0,3.588235294117647,0,0,1.4575896109839843,0
3500,1,2.7058823529411766,0,0,1.2254509797646858,0
3501,0,3.3529411764705883,0,0,1.531672537210769,0
3502,0,3.3529411764705883,0,0,1.531672537210769,0
3503,0,3.3529411764705883,0,0,1.531672537210769,0
3504,3,2.4705882352941178,0,0,1.333621652794663,0
3505,1,3.1818181818181817,0,0,1.3016200966614866,0
3506,0,4.090909090909091,0,0,1.5048132142951682,0
3507,3,2.3636363636363638,1,0,1.024493424507695,1
3508,0,3.727272727272727,0,0,1.54277843167974,0
3509,2,2.8181818181818183,0,0,1.3696835612108513,0
3510,0,4.363636363636363,0,0,1.966664332071267,0
3511,0,4.363636363636363,0,0,1.966664332071267,0
3512,0,4.363636363636363,0,0,1.966664332071267,0
3513,3,3.4545454545454546,0,0,1.8022025092362737,0
3514,0,3.090909090909091,0,0,1.2759698952380183,0
3515,0,3.090909090909091,0,0,1.2759698952380183,0
3516,0,3.090909090909091,0,0,1.2759698952380183,0
3517,0,3.090909090909091,0,0,1.2759698952380185,0
3518,5,2.1818181818181817,1,1,1.113404428537808,0
3519,0,3.3636363636363638,0,0,1.582445016866292,0
3520,0,4.181818181818182,0,0,1.8249872636258848,0
3521,1,3.272727272727273,0,0,1.6564424689353272,0
3522,0,3.3636363636363638,0,0,1.582445016866292,0
3523,4,2.4545454545454546,0,0,1.4373989364401722,0
3524,0,4.090909090909091,0,0,1.8807418968706546,0
3525,0,4.090909090909091,0,0,1.8807418968706546,0
3526,2,3.1818181818181817,0,0,1.7224813928633105,0
3527,0,2.142857142857143,0,0,1.2453996981544782,0
3528,0,2.142857142857143,0,0,1.2453996981544782,0
3529,3,1.4285714285714286,0,0,0.9035079029052513,1
3530,0,2.0,0,0,1.0690449676496976,0
3531,2,1.2857142857142858,1,1,0.6998542122237652,0
3532,0,2.4285714285714284,0,0,1.3997084244475304,0
3533,1,1.7142857142857142,0,0,1.0301575072754257,0
3534,0,1.6,0,0,1.019803902718557,0
3535,0,1.6,0,0,1.019803902718557,0
3536,3,1.0,1,1,0.6324555320336759,1
3537,0,1.8,0,0,1.1661903789690602,0
3538,1,1.2,1,0,0.7483314773547883,0
3539,0,4.190476190476191,0,0,2.0146853144101122,0
3540,0,4.190476190476191,0,0,2.0146853144101122,0
3541,3,3.2857142857142856,0,0,1.8553104513122054,1
3542,0,3.4761904761904763,0,0,1.7076591501943912,0
3543,0,4.285714285714286,0,0,1.9552823969188389,0
3544,1,3.380952380952381,0,0,1.785555548500255,0
3545,0,3.4761904761904763,0,0,1.7076591501943912,0
3546,4,2.5714285714285716,0,0,1.5605685341118039,0
3547,0,3.238095238095238,0,0,1.3418097908195592,0
3548,0,3.238095238095238,0,0,1.3418097908195592,0
3549,3,2.3333333333333335,0,1,1.168366109179552,0
3550,0,3.2857142857142856,0,0,1.3144927373183106,0
3551,0,3.2857142857142856,0,0,1.3144927373183106,0
3552,3,2.380952380952381,1,0,1.1328930717495542,0
3553,0,3.619047619047619,0,0,1.6176464525202885,0
3554,0,3.619047619047619,0,0,1.6176464525202885,0
3555,3,2.7142857142857144,0,0,1.4521857792358959,0
3556,0,4.238095238095238,0,0,1.9737506453393054,0
3557,2,3.3333333333333335,0,0,1.8082702424807164,0
3558,1,4.142857142857143,0,0,2.076758332129193,0
3559,0,5.0476190476190474,0,0,2.2567610687757687,0
3560,1,2.75,0,0,1.299038105676658,0
3561,0,3.625,0,0,1.5360257159305635,0
3562,0,2.875,0,0,1.2183492931011204,0
3563,0,2.875,0,0,1.2183492931011204,0
3564,4,2.0,0,0,1.0,1
3565,0,2.5,0,0,1.0,0
3566,0,3.875,0,0,1.5761900266148114,0
3567,1,3.0,0,0,1.3228756555322954,0
3568,1,2.25,0,0,0.9682458365518543,0
3569,0,2.5,0,0,1.0,0
3570,0,2.5,0,0,1.0,0
3571,5,1.625,1,1,0.7806247497997998,0
3572,0,3.0,0,0,1.3228756555322954,0
3573,0,3.0,0,0,1.3228756555322954,0
3574,0,3.0,0,0,1.3228756555322954,0
3575,3,2.125,0,0,1.1110243021644486,0
3576,0,4.809523809523809,0,0,2.2172279479662507,0
3577,0,4.809523809523809,0,0,2.2172279479662507,0
3578,2,3.9047619047619047,0,0,2.0448486241508466,0
3579,2,3.1904761904761907,0,0,1.6795421036712759,1
3580,0,3.4761904761904763,0,0,1.5620209016054025,0
3581,3,2.5714285714285716,0,1,1.3997084244475304,0
3582,0,4.0,0,0,1.9518001458970664,0
3583,0,4.0,0,0,1.9518001458970664,0
3584,3,3.0952380952380953,0,0,1.7969487870584007,0
3585,0,4.809523809523809,0,0,2.2172279479662507,0
3586,1,3.9047619047619047,0,0,2.0448486241508466,0
3587,0,3.5238095238095237,0,0,1.3669238185149832,0
3588,2,2.619047619047619,1,0,1.1741740958036146,0
3589,0,3.761904761904762,0,0,1.5707069049972042,0
3590,2,2.857142857142857,0,0,1.38995423993585,0
3591,0,4.190476190476191,0,0,1.990909043844464,0
3592,2,3.2857142857142856,0,0,1.8294640678379568,0
3593,0,4.809523809523809,0,0,2.4224947318051244,0
3594,0,4.809523809523809,0,0,2.4224947318051244,0
3595,0,4.809523809523809,0,0,2.4224947318051244,0
3596,3,3.9047619047619047,0,0,2.2657861434991085,0
3597,0,3.380952380952381,0,0,1.4630753805464016,0
3598,4,2.4761904761904763,0,0,1.2953781436890897,1
3599,0,3.380952380952381,0,0,1.4630753805464016,0
3600,0,4.095238095238095,0,0,1.7969487870584007,0
3601,0,4.095238095238095,0,0,1.7969487870584007,0
3602,2,3.1904761904761907,0,0,1.6218463205644191,0
3603,0,2.9523809523809526,0,0,1.1741740958036144,0
3604,0,2.9523809523809526,0,0,1.1741740958036144,0
3605,0,2.9523809523809526,0,0,1.1741740958036144,0
3606,0,2.9523809523809526,0,0,1.1741740958036144,0
3607,5,2.0476190476190474,1,1,0.9988655696858585,0
3608,0,3.0,0,0,1.1547005383792515,0
3609,3,2.0952380952380953,1,0,0.9712418121129114,0
3610,0,3.7142857142857144,0,0,1.4846149779161806,0
3611,0,3.7142857142857144,0,0,1.4846149779161806,0
3612,2,2.8095238095238093,0,0,1.2953781436890897,0
3613,0,3.5238095238095237,0,0,1.4998110236212971,0
3614,3,2.619047619047619,0,0,1.3265131692556305,0
3615,0,4.333333333333333,0,0,1.7817416127494958,0
3616,1,3.4285714285714284,0,0,1.5907898179514348,0
3617,0,3.5238095238095237,0,0,1.4998110236212971,0
3618,0,4.545454545454546,0,0,1.993792018132846,0
3619,0,5.363636363636363,0,0,2.2872264773471134,0
3620,1,4.454545454545454,0,0,2.1046976186891317,0
3621,2,3.6363636363636362,0,0,1.822721605069402,0
3622,2,3.0,0,0,1.4142135623730951,1
3623,0,3.3636363636363638,0,0,1.3666633071248098,0
3624,3,2.4545454545454546,1,1,1.195722403451446,0
3625,0,3.6363636363636362,0,0,1.431637795274875,0
3626,0,5.636363636363637,0,0,2.403509830254961,0
3627,1,4.7272727272727275,0,0,2.219373748315219,0
3628,1,3.909090909090909,0,0,1.9284730395996752,0
3629,2,3.1818181818181817,0,0,1.6134763044817135,0
3630,0,4.909090909090909,0,0,2.0650575802910085,0
3631,1,4.0,0,0,1.8829377433825436,0
3632,2,2.727272727272727,1,0,1.2497933713515927,0
3633,0,3.727272727272727,0,0,1.7368157431402542,0
3634,0,3.727272727272727,0,0,1.7368157431402542,0
3635,3,2.8181818181818183,0,0,1.5850541612875177,0
3636,0,4.363636363636363,0,0,2.1222940963506822,0
3637,0,4.363636363636363,0,0,2.1222940963506822,0
3638,0,4.363636363636363,0,0,2.1222940963506822,0
3639,3,3.4545454545454546,0,0,1.9708621262435273,0
3640,0,1.875,0,0,0.9270248108869579,0
3641,0,1.875,0,0,0.9270248108869579,0
3642,0,1.875,0,0,0.9270248108869579,0
3643,5,1.125,1,1,0.5994789404140899,1
3644,0,1.875,0,0,0.9270248108869579,0
3645,0,2.125,0,0,1.0532687216470449,0
3646,0,2.125,0,0,1.0532687216470449,0
3647,2,1.375,1,0,0.6959705453537527,0
3648,0,3.15,0,0,1.1521718621802912,0
3649,3,2.25,1,0,0.9420721840708386,1
3650,0,3.65,0,0,1.5580436450882882,0
3651,3,2.75,0,0,1.3738631664034087,0
3652,0,3.65,0,0,1.5580436450882882,0
3653,0,4.45,0,0,1.8567444627627139,0
3654,1,3.55,0,0,1.6575584454250776,0
3655,0,2.85,0,0,1.107925990308017,0
3656,0,2.85,0,0,1.107925990308017,0
3657,4,1.95,1,1,0.9205976319760986,0
3658,0,3.15,0,0,1.458595214581482,0
3659,0,3.15,0,0,1.4585952145814822,0
3660,0,3.15,0,0,1.458595214581482,0
3661,5,2.25,0,0,1.299038105676658,0
3662,0,3.15,0,0,1.4585952145814822,0
3663,0,3.95,0,0,1.7168284713389397,0
3664,1,3.05,0,0,1.5321553446044562,0
3665,0,3.55,0,0,1.4309088021254184,0
3666,0,3.55,0,0,1.4309088021254186,0
3667,2,2.65,0,0,1.2359207094308275,0
3668,0,4.681818181818182,0,0,2.4933796639822687,0
3669,0,4.681818181818182,0,0,2.4933796639822687,0
3670,0,4.681818181818182,0,0,2.4933796639822687,0
3671,5,3.772727272727273,0,0,2.3535624483635673,1
3672,0,5.5,0,0,2.742759062099198,0
3673,1,4.590909090909091,0,0,2.5877173322709606,0
3674,1,3.3181818181818183,0,0,1.818749911249323,0
3675,0,3.8636363636363638,0,0,1.6319384610014767,0
3676,3,2.9545454545454546,1,0,1.4609235163625636,0
3677,0,3.8636363636363638,0,0,1.6319384610014767,0
3678,1,2.8636363636363638,1,1,1.2539194749212474,0
3679,0,3.772727272727273,0,0,1.7302605736976622,0
3680,3,2.8636363636363638,0,1,1.575247586469405,0
3681,0,3.772727272727273,0,0,1.7302605736976622,0
3682,0,4.045454545454546,0,0,2.1632734607801445,0
3683,0,4.045454545454546,0,0,2.1632734607801445,0
3684,3,3.1363636363636362,0,0,2.02922857141361,0
3685,0,4.590909090909091,0,0,2.5877173322709606,0
3686,0,4.590909090909091,0,0,2.5877173322709606,0
3687,0,4.590909090909091,0,0,2.5877173322709606,0
3688,0,4.590909090909091,0,0,2.5877173322709606,0
3689,4,3.6818181818181817,0,0,2.456648930340302,0
3690,0,4.086956521739131,0,0,1.471853119983544,0
3691,1,3.1739130434782608,0,0,1.273549436163201,0
3692,0,3.260869565217391,0,0,1.1875217638041446,0
3693,4,2.347826086956522,0,0,1.004714783329682,1
3694,0,4.086956521739131,0,0,1.4718531199835438,0
3695,1,3.1739130434782608,0,0,1.273549436163201,0
3696,0,3.1739130434782608,0,0,1.273549436163201,0
3697,0,4.0,0,0,1.5322617553657476,0
3698,1,3.0869565217391304,0,0,1.348527166893115,0
3699,0,3.1739130434782608,0,0,1.273549436163201,0
3700,0,3.1739130434782608,0,0,1.273549436163201,0
3701,5,2.260869565217391,0,0,1.1118879871777758,0
3702,0,3.1739130434782608,0,0,1.273549436163201,0
3703,0,3.347826086956522,0,0,1.237412997457192,0
3704,0,3.347826086956522,0,0,1.237412997457192,0
3705,3,2.4347826086956523,0,0,1.056083287086184,0
3706,0,4.173913043478261,0,0,1.5223601217401388,0
3707,1,3.260869565217391,0,0,1.3259087549545134,0
3708,0,2.782608695652174,0,0,0.9304754156101173,0
3709,4,1.8695652173913044,1,1,0.7404081028663653,0
3710,0,3.5217391304347827,0,0,1.246545320594039,0
3711,0,3.5217391304347827,0,0,1.246545320594039,0
3712,2,2.608695652173913,0,0,1.0524972553834961,0
3713,0,4.7368421052631575,0,0,2.1236043159823175,0
3714,1,3.8421052631578947,0,0,1.9266321281813819,0
3715,2,3.0526315789473686,0,0,1.637510440642531,1
3716,0,3.263157894736842,0,0,1.5506231434374984,0
3717,0,3.263157894736842,0,0,1.5506231434374984,0
3718,4,2.3684210526315788,0,0,1.3845206776806216,0
3719,0,4.052631578947368,0,0,1.8201701542937456,0
3720,1,3.1578947368421053,0,0,1.6307298299820703,0
3721,0,3.1052631578947367,0,0,1.2934953397310007,0
3722,0,3.1052631578947367,0,0,1.2934953397310007,0
3723,3,2.210526315789474,1,1,1.1040093138633174,0
3724,0,3.736842105263158,0,0,1.742415300762826,0
3725,2,2.8421052631578947,0,0,1.5648493418230007,0
3726,0,4.421052631578948,0,0,2.110519753238255,0
3727,0,4.421052631578948,0,0,2.110519753238255,0
3728,2,3.526315789473684,0,0,1.9295055557708798,0
3729,0,3.263157894736842,0,0,1.4083250695010159,0
3730,0,3.263157894736842,0,0,1.4083250695010159,0
3731,3,2.3684210526315788,0,0,1.2230473724865527,0
3732,0,2.5,0,0,1.5,0
3733,0,2.5,0,0,1.5,0
3734,2,1.75,0,0,1.1989578808281798,0
3735,1,1.75,1,0,0.9682458365518543,0
3736,0,3.0,0,0,1.7320508075688772,0
3737,1,2.25,0,0,1.3919410907075054,0
3738,3,1.5,1,1,0.8660254037844386,1
3739,0,2.25,0,0,1.1989578808281798,0
3740,0,3.0,0,0,1.3719886811400708,0
3741,0,3.764705882352941,0,0,1.663780661615406,0
3742,1,2.8823529411764706,0,0,1.4504503536397593,0
3743,0,3.0,0,0,1.3719886811400708,0
3744,5,2.1176470588235294,0,0,1.1823383083671637,1
3745,0,3.6470588235294117,0,0,1.7129670327718867,0
3746,0,3.6470588235294117,0,0,1.7129670327718867,0
3747,2,2.764705882352941,0,0,1.5157763207911912,0
3748,0,2.9411764705882355,0,0,1.1098801331831298,0
3749,2,2.0588235294117645,1,1,0.8724939396583133,0
3750,0,3.1176470588235294,0,0,1.3669352986614411,0
3751,3,2.235294117647059,0,0,1.164646463130784,0
3752,0,3.764705882352941,0,0,1.733049395606616,0
3753,2,2.8823529411764706,0,0,1.5294117647058825,0
3754,0,3.764705882352941,0,0,1.733049395606616,0
3755,1,3.0,0,0,1.4552137502179978,0
3756,0,3.8823529411764706,0,0,1.6762125704441184,0
3757,0,3.230769230769231,0,0,1.186711432349347,0
3758,1,3.769230769230769,0,0,1.5268794800984007,0
3759,0,5.538461538461538,0,0,2.0044329570454433,0
3760,1,4.615384615384615,0,0,1.820332240953728,0
3761,1,3.0,0,0,1.2089410496539776,0
3762,5,2.3076923076923075,1,1,1.029160627712281,1
3763,0,4.076923076923077,0,0,1.4390989949130544,0
3764,1,3.1538461538461537,0,0,1.2616322666812867,0
3765,0,3.6153846153846154,0,0,1.3323467750529825,0
3766,2,2.6923076923076925,0,0,1.1691295502746666,0
3767,0,4.153846153846154,0,0,1.747356414092392,0
3768,3,3.230769230769231,0,0,1.6006655420526779,0
3769,0,4.153846153846154,0,0,1.747356414092392,0
3770,0,4.923076923076923,0,0,2.074072117340425,0
3771,2,4.0,0,0,1.9215378456610457,0
3772,0,4.923076923076923,0,0,2.074072117340425,0
3773,0,3.4615384615384617,0,0,1.4995068222783023,0
3774,0,3.4615384615384617,0,0,1.4995068222783023,0
3775,4,2.5384615384615383,0,0,1.365249180715296,0
3776,0,4.153846153846154,0,0,1.8332885058173822,0
3777,0,4.153846153846154,0,0,1.8332885058173825,0
3778,0,4.153846153846154,0,0,1.8332885058173825,0
3779,3,3.230769230769231,0,0,1.6940550419650184,0
3780,0,4.230769230769231,0,0,1.7825584963471488,0
3781,0,4.230769230769231,0,0,1.7825584963471488,0
3782,2,3.3076923076923075,0,0,1.6354070481130232,0
3783,0,3.2857142857142856,0,0,1.4356965173029843,0
3784,1,2.4285714285714284,0,0,1.178030178747903,0
3785,0,3.2857142857142856,0,0,1.4356965173029843,0
3786,1,2.4285714285714284,0,0,1.178030178747903,0
3787,0,2.5714285714285716,0,0,1.1157499537009508,0
3788,0,2.5714285714285716,0,0,1.1157499537009508,0
3789,5,1.7142857142857142,1,1,0.880630571852711,1
3790,0,2.5714285714285716,0,0,1.049781318335648,0
3791,3,1.7142857142857142,1,1,0.7953949089757174,0
3792,0,3.2857142857142856,0,0,1.385051387833237,0
3793,1,2.4285714285714284,0,0,1.1157499537009508,0
3794,0,3.142857142857143,0,0,1.406979685970872,0
3795,0,3.142857142857143,0,0,1.406979685970872,0
3796,2,2.2857142857142856,0,0,1.1605769149479943,0
3797,0,5.592592592592593,0,0,2.614195708892044,0
3798,0,6.444444444444445,0,0,2.8588178511708016,0
3799,1,5.518518518518518,0,0,2.7130735661944354,0
3800,2,4.666666666666667,0,0,2.479545956046822,0
3801,0,4.888888888888889,0,0,2.2498285257018424,0
3802,3,3.962962962962963,0,0,2.1166269721821553,1
3803,0,4.333333333333333,0,0,1.8658728470829629,0
3804,0,4.333333333333333,0,0,1.8658728470829626,0
3805,3,3.4074074074074074,0,0,1.7268952928703358,0
3806,1,3.074074074074074,1,0,1.3588100983588252,0
3807,0,3.740740740740741,0,0,1.5774473658553227,0
3808,3,2.814814814814815,1,1,1.4411167746921274,0
3809,0,4.296296296296297,0,0,1.9591157267315842,0
3810,3,3.3703703703703702,0,0,1.8287447252782976,0
3811,0,4.296296296296297,0,0,1.9591157267315842,0
3812,0,5.074074074074074,0,0,2.2595628211362433,0
3813,2,4.148148148148148,0,0,2.120511882711057,0
3814,0,5.074074074074074,0,0,2.2595628211362433,0
3815,0,4.074074074074074,0,0,1.824238571262926,0
3816,0,4.074074074074074,0,0,1.824238571262926,0
3817,3,3.1481481481481484,0,0,1.6932043630611051,0
3818,0,4.62962962962963,0,0,2.16278538083799,0
3819,0,5.333333333333333,0,0,2.5092421756969365,0
3820,2,4.407407407407407,0,0,2.37672758624214,0
3821,0,6.185185185185185,0,0,2.7492360829475015,0
3822,1,5.2592592592592595,0,0,2.6047334774099618,0
3823,2,3.7037037037037037,0,0,2.033329960194193,0
3824,0,2.75,0,0,1.0897247358851685,0
3825,0,2.75,0,0,1.0897247358851685,0
3826,0,2.75,0,0,1.0897247358851685,0
3827,0,2.75,0,0,1.0897247358851685,0
3828,0,2.75,0,0,1.0897247358851685,0
3829,7,1.85,1,1,0.9096702699330126,1
3830,1,2.45,0,0,1.0712142642814275,0
3831,0,4.05,0,0,1.6575584454250778,0
3832,0,4.05,0,0,1.6575584454250778,0
3833,2,3.15,0,0,1.4585952145814822,0
3834,0,2.75,0,0,1.1346805717910218,0
3835,0,3.55,0,0,1.3955285736952865,0
3836,1,2.65,0,0,1.194780314534852,0
3837,0,2.75,0,0,1.1346805717910218,0
3838,0,2.75,0,0,1.1346805717910218,0
3839,5,1.85,0,1,0.9630680142129111,0
3840,0,3.35,0,0,1.4585952145814822,0
3841,0,3.35,0,0,1.4585952145814822,0
3842,0,3.35,0,0,1.4585952145814822,0
3843,3,2.45,0,0,1.2835497652993437,0
3844,0,2.4545454545454546,0,0,1.0756508696544758,0
3845,3,1.6363636363636365,1,0,0.7713892158398701,1
3846,0,3.090909090909091,0,0,1.443137078762504,0
3847,1,2.272727272727273,0,0,1.1354541815269814,0
3848,0,2.1818181818181817,0,0,1.0285189544531599,0
3849,0,2.1818181818181817,0,0,1.0285189544531599,0
3850,0,2.1818181818181817,0,0,1.0285189544531599,0
3851,0,2.1818181818181817,0,0,1.0285189544531599,0
3852,5,1.3636363636363635,1,1,0.7713892158398701,0
3853,0,2.8181818181818183,0,0,1.3360853142453697,0
3854,1,2.0,0,0,1.044465935734187,0
3855,1,2.0714285714285716,1,0,0.8835226340609272,0
3856,0,3.357142857142857,0,0,1.6303874586447609,0
3857,0,3.357142857142857,0,0,1.6303874586447609,0
3858,0,3.357142857142857,0,0,1.6303874586447609,0
3859,3,2.5,0,0,1.4015297764534702,0
3860,0,3.0714285714285716,0,0,1.486332289048915,0
3861,0,3.0714285714285716,0,0,1.486332289048915,0
3862,0,3.0714285714285716,0,0,1.486332289048915,0
3863,3,2.2142857142857144,0,0,1.2637004294967236,0
3864,0,2.642857142857143,0,0,1.1088696211614302,0
3865,4,1.7857142857142858,1,1,0.860113898485164,1
3866,0,3.2142857142857144,0,0,1.4725377234348787,0
3867,0,3.2142857142857144,0,0,1.4725377234348789,0
3868,2,2.357142857142857,0,0,1.2309777099724346,0
3869,0,4.285714285714286,0,0,2.003398473139298,0
3870,1,3.380952380952381,0,0,1.8381199110113127,0
3871,0,3.4761904761904763,0,0,1.7625481450782614,0
3872,0,3.4761904761904763,0,0,1.7625481450782614,0
3873,5,2.5714285714285716,0,0,1.6204475740165292,1
3874,0,4.285714285714286,0,0,2.003398473139298,0
3875,1,3.380952380952381,0,0,1.8381199110113127,0
3876,0,3.142857142857143,0,0,1.4238015607358145,0
3877,1,3.0476190476190474,0,0,1.4952684255340554,0
3878,0,3.9523809523809526,0,0,1.675486865310398,0
3879,0,3.142857142857143,0,0,1.4238015607358145,0
3880,4,2.238095238095238,0,1,1.2688488185213551,0
3881,0,3.2857142857142856,0,0,1.3144927373183106,0
3882,0,3.2857142857142856,0,0,1.3144927373183106,0
3883,3,2.380952380952381,1,0,1.1328930717495542,0
3884,0,3.7142857142857144,0,0,1.5163507931514912,0
3885,2,2.8095238095238093,0,0,1.3316315670580536,0
3886,1,3.4285714285714284,0,0,1.6781914463529615,0
3887,0,5.0476190476190474,0,0,2.2567610687757687,0
3888,0,5.0476190476190474,0,0,2.2567610687757687,0
3889,2,4.142857142857143,0,0,2.076758332129193,0
3890,0,3.3529411764705883,0,0,1.3694643208026842,0
3891,3,2.4705882352941178,0,0,1.143660123248446,1
3892,0,3.3529411764705883,0,0,1.3694643208026842,0
3893,3,1.8235294117647058,1,1,0.7848037684780196,0
3894,0,3.4705882352941178,0,0,1.3336216527946627,0
3895,1,2.588235294117647,0,0,1.0878377652298195,0
3896,0,3.235294117647059,0,0,1.394502304838788,0
3897,0,3.235294117647059,0,0,1.394502304838788,0
3898,0,3.235294117647059,0,0,1.3945023048387881,0
3899,3,2.3529411764705883,0,0,1.1852612752711698,0
3900,0,2.8823529411764706,0,0,1.1314931800983143,0
3901,3,2.0,1,0,0.9074852129730301,0
3902,0,3.6470588235294117,0,0,1.4528340041445258,0
3903,1,2.764705882352941,0,0,1.2141039670911935,0
3904,0,3.5294117647058822,0,0,1.4997116216449367,0
